Rank;Log10(Rank);Log10(Freq-OS);Log10(Freq-IS)
2535;3.403977964;-2.843855423;#N/A
2536;3.404149249;-2.843855423;#N/A
2537;3.404320467;#N/A;#N/A
2538;3.404491618;#N/A;#N/A
2539;3.404662701;#N/A;#N/A
2540;3.404833717;#N/A;#N/A
2541;3.405004665;-2.843855423;#N/A
2542;3.405175546;#N/A;#N/A
2543;3.40534636;#N/A;#N/A
2544;3.405517107;#N/A;#N/A
2545;3.405687787;#N/A;#N/A
2546;3.405858399;#N/A;#N/A
2547;3.406028945;#N/A;#N/A
2548;3.406199424;#N/A;#N/A
2549;3.406369835;#N/A;#N/A
2550;3.40654018;#N/A;#N/A
2551;3.406710459;#N/A;#N/A
2552;3.40688067;#N/A;#N/A
2553;3.407050815;#N/A;#N/A
2554;3.407220893;-2.843855423;#N/A
2555;3.407390904;#N/A;#N/A
2556;3.407560849;-2.843855423;#N/A
2557;3.407730728;#N/A;#N/A
2558;3.40790054;#N/A;#N/A
2559;3.408070286;#N/A;#N/A
2560;3.408239965;#N/A;#N/A
2561;3.408409578;-2.843855423;#N/A
2562;3.408579125;-1.940765436;#N/A
2563;3.408748606;#N/A;#N/A
2564;3.408918021;#N/A;#N/A
2565;3.409087369;#N/A;#N/A
2566;3.409256652;#N/A;#N/A
2567;3.409425869;#N/A;#N/A
2568;3.409595019;#N/A;#N/A
2569;3.409764104;#N/A;#N/A
2570;3.409933123;-2.843855423;#N/A
2571;3.410102077;-2.843855423;#N/A
2572;3.410270964;#N/A;#N/A
2573;3.410439786;#N/A;#N/A
2574;3.410608543;-2.843855423;#N/A
2575;3.410777233;#N/A;#N/A
2576;3.410945859;#N/A;#N/A
2577;3.411114419;#N/A;#N/A
2578;3.411282913;#N/A;#N/A
2579;3.411451342;#N/A;#N/A
2580;3.411619706;#N/A;#N/A
2581;3.411788005;#N/A;#N/A
2582;3.411956238;#N/A;#N/A
2583;3.412124406;#N/A;#N/A
2584;3.412292509;#N/A;#N/A
2585;3.412460547;#N/A;#N/A
2586;3.412628521;-2.843855423;#N/A
2587;3.412796429;#N/A;#N/A
2588;3.412964272;-2.843855423;#N/A
2589;3.41313205;-2.843855423;#N/A
2590;3.413299764;#N/A;#N/A
2591;3.413467413;#N/A;#N/A
2592;3.413634997;#N/A;#N/A
2593;3.413802517;#N/A;#N/A
2594;3.413969972;#N/A;#N/A
2595;3.414137362;#N/A;#N/A
2596;3.414304688;#N/A;#N/A
2597;3.41447195;#N/A;#N/A
2598;3.414639147;-2.843855423;#N/A
2599;3.41480628;#N/A;#N/A
2600;3.414973348;#N/A;#N/A
2601;3.415140352;#N/A;#N/A
2602;3.415307292;-2.843855423;#N/A
2603;3.415474168;-2.843855423;#N/A
2604;3.41564098;#N/A;#N/A
2605;3.415807728;#N/A;#N/A
2606;3.415974411;-2.843855423;#N/A
2607;3.416141031;#N/A;#N/A
2608;3.416307587;-2.843855423;#N/A
2609;3.416474079;#N/A;#N/A
2610;3.416640507;#N/A;#N/A
2611;3.416806872;#N/A;#N/A
2612;3.416973173;-2.843855423;#N/A
2613;3.41713941;-2.843855423;#N/A
2614;3.417305583;-2.843855423;#N/A
2615;3.417471693;#N/A;#N/A
2616;3.41763774;#N/A;#N/A
2617;3.417803723;#N/A;#N/A
2618;3.417969642;#N/A;#N/A
2619;3.418135498;-2.843855423;#N/A
2620;3.418301291;-2.843855423;#N/A
2621;3.418467021;-2.843855423;#N/A
2622;3.418632687;#N/A;#N/A
2623;3.418798291;#N/A;#N/A
2624;3.418963831;#N/A;#N/A
2625;3.419129308;-2.843855423;#N/A
2626;3.419294722;#N/A;#N/A
2627;3.419460073;#N/A;#N/A
2628;3.419625361;#N/A;#N/A
2629;3.419790586;#N/A;#N/A
2630;3.419955748;#N/A;#N/A
2631;3.420120848;#N/A;#N/A
2632;3.420285885;-2.843855423;#N/A
2633;3.420450859;#N/A;#N/A
2634;3.420615771;#N/A;#N/A
2635;3.42078062;#N/A;#N/A
2636;3.420945406;#N/A;#N/A
2637;3.42111013;#N/A;#N/A
2638;3.421274791;#N/A;#N/A
2639;3.42143939;#N/A;#N/A
2640;3.421603927;-2.843855423;#N/A
2641;3.421768401;#N/A;#N/A
2642;3.421932813;#N/A;#N/A
2643;3.422097163;#N/A;#N/A
2644;3.422261451;#N/A;#N/A
2645;3.422425676;#N/A;#N/A
2646;3.42258984;#N/A;#N/A
2647;3.422753941;-2.843855423;#N/A
2648;3.422917981;-2.843855423;#N/A
2649;3.423081958;-2.843855423;#N/A
2650;3.423245874;#N/A;#N/A
2651;3.423409728;#N/A;#N/A
2652;3.42357352;#N/A;#N/A
2653;3.42373725;-2.843855423;#N/A
2654;3.423900919;#N/A;#N/A
2655;3.424064525;#N/A;#N/A
2656;3.424228071;#N/A;#N/A
2657;3.424391554;#N/A;#N/A
2658;3.424554977;#N/A;#N/A
2659;3.424718337;#N/A;#N/A
2660;3.424881637;-2.843855423;#N/A
2661;3.425044875;#N/A;#N/A
2662;3.425208051;#N/A;#N/A
2663;3.425371166;-2.843855423;#N/A
2664;3.42553422;#N/A;#N/A
2665;3.425697213;#N/A;#N/A
2666;3.425860145;#N/A;#N/A
2667;3.426023016;-2.843855423;#N/A
2668;3.426185825;#N/A;#N/A
2669;3.426348574;#N/A;#N/A
2670;3.426511261;-2.843855423;#N/A
2671;3.426673888;#N/A;#N/A
2672;3.426836454;#N/A;#N/A
2673;3.426998959;#N/A;#N/A
2674;3.427161403;-2.843855423;#N/A
2675;3.427323786;#N/A;#N/A
2676;3.427486109;#N/A;#N/A
2677;3.427648371;#N/A;#N/A
2678;3.427810573;#N/A;#N/A
2679;3.427972714;#N/A;#N/A
2680;3.428134794;#N/A;#N/A
2681;3.428296814;#N/A;#N/A
2682;3.428458774;#N/A;#N/A
2683;3.428620673;#N/A;#N/A
2684;3.428782511;#N/A;#N/A
2685;3.42894429;#N/A;#N/A
2686;3.429106008;#N/A;#N/A
2687;3.429267666;#N/A;#N/A
2688;3.429429264;#N/A;#N/A
2689;3.429590802;#N/A;#N/A
2690;3.42975228;#N/A;#N/A
2691;3.429913698;#N/A;#N/A
2692;3.430075056;#N/A;#N/A
2693;3.430236353;#N/A;#N/A
2694;3.430397591;#N/A;#N/A
2695;3.43055877;#N/A;#N/A
2696;3.430719888;#N/A;#N/A
2697;3.430880946;#N/A;#N/A
2698;3.431041945;-2.843855423;#N/A
2699;3.431202885;#N/A;#N/A
2700;3.431363764;#N/A;#N/A
2701;3.431524584;-2.542825427;#N/A
2702;3.431685345;-2.843855423;#N/A
2703;3.431846046;#N/A;#N/A
2704;3.432006687;#N/A;#N/A
2705;3.432167269;#N/A;#N/A
2706;3.432327792;-2.843855423;#N/A
2707;3.432488256;-2.843855423;#N/A
2708;3.43264866;-2.843855423;#N/A
2709;3.432809005;-2.843855423;#N/A
2710;3.432969291;#N/A;#N/A
2711;3.433129518;#N/A;#N/A
2712;3.433289685;#N/A;#N/A
2713;3.433449794;-2.843855423;#N/A
2714;3.433609843;#N/A;#N/A
2715;3.433769834;-2.843855423;#N/A
2716;3.433929766;#N/A;#N/A
2717;3.434089638;#N/A;#N/A
2718;3.434249452;#N/A;#N/A
2719;3.434409208;-2.843855423;#N/A
2720;3.434568904;-2.843855423;#N/A
2721;3.434728542;-2.843855423;#N/A
2722;3.434888121;#N/A;#N/A
2723;3.435047641;#N/A;#N/A
2724;3.435207103;#N/A;#N/A
2725;3.435366507;-2.843855423;#N/A
2726;3.435525851;#N/A;#N/A
2727;3.435685138;#N/A;#N/A
2728;3.435844366;#N/A;#N/A
2729;3.436003536;-2.843855423;#N/A
2730;3.436162647;-2.843855423;#N/A
2731;3.4363217;#N/A;#N/A
2732;3.436480695;#N/A;#N/A
2733;3.436639632;#N/A;#N/A
2734;3.43679851;#N/A;#N/A
2735;3.436957331;#N/A;#N/A
2736;3.437116093;#N/A;#N/A
2737;3.437274797;#N/A;#N/A
2738;3.437433444;#N/A;#N/A
2739;3.437592032;#N/A;#N/A
2740;3.437750563;#N/A;#N/A
2741;3.437909036;#N/A;#N/A
2742;3.43806745;#N/A;#N/A
2743;3.438225808;#N/A;#N/A
2744;3.438384107;#N/A;#N/A
2745;3.438542349;-2.843855423;#N/A
2746;3.438700533;-2.843855423;#N/A
2747;3.438858659;#N/A;#N/A
2748;3.439016728;#N/A;#N/A
2749;3.43917474;#N/A;#N/A
2750;3.439332694;#N/A;#N/A
2751;3.43949059;#N/A;#N/A
2752;3.43964843;#N/A;#N/A
2753;3.439806211;#N/A;#N/A
2754;3.439963936;-2.843855423;#N/A
2755;3.440121603;#N/A;#N/A
2756;3.440279213;#N/A;#N/A
2757;3.440436766;-2.843855423;#N/A
2758;3.440594262;#N/A;#N/A
2759;3.4407517;#N/A;#N/A
2760;3.440909082;-2.843855423;#N/A
2761;3.441066407;-2.843855423;#N/A
2762;3.441223674;#N/A;#N/A
2763;3.441380885;#N/A;#N/A
2764;3.441538039;-2.843855423;#N/A
2765;3.441695136;#N/A;#N/A
2766;3.441852176;#N/A;#N/A
2767;3.442009159;#N/A;#N/A
2768;3.442166086;#N/A;#N/A
2769;3.442322956;-2.542825427;#N/A
2770;3.442479769;#N/A;#N/A
2771;3.442636526;-2.065704172;#N/A
2772;3.442793226;#N/A;#N/A
2773;3.44294987;#N/A;#N/A
2774;3.443106457;#N/A;#N/A
2775;3.443262987;#N/A;#N/A
2776;3.443419462;-2.843855423;#N/A
2777;3.44357588;#N/A;#N/A
2778;3.443732241;-2.843855423;#N/A
2779;3.443888547;-2.843855423;#N/A
2780;3.444044796;-2.843855423;#N/A
2781;3.444200989;-2.843855423;#N/A
2782;3.444357126;-2.843855423;#N/A
2783;3.444513206;-2.843855423;#N/A
2784;3.444669231;#N/A;#N/A
2785;3.4448252;#N/A;#N/A
2786;3.444981112;#N/A;#N/A
2787;3.445136969;#N/A;#N/A
2788;3.445292769;#N/A;#N/A
2789;3.445448514;#N/A;#N/A
2790;3.445604203;#N/A;#N/A
2791;3.445759836;#N/A;#N/A
2792;3.445915414;#N/A;#N/A
2793;3.446070936;#N/A;#N/A
2794;3.446226402;-2.843855423;#N/A
2795;3.446381812;#N/A;#N/A
2796;3.446537167;#N/A;#N/A
2797;3.446692466;#N/A;#N/A
2798;3.44684771;#N/A;#N/A
2799;3.447002898;#N/A;#N/A
2800;3.447158031;#N/A;#N/A
2801;3.447313109;-2.843855423;#N/A
2802;3.447468131;#N/A;#N/A
2803;3.447623098;#N/A;#N/A
2804;3.447778009;#N/A;#N/A
2805;3.447932866;#N/A;#N/A
2806;3.448087667;#N/A;#N/A
2807;3.448242413;#N/A;#N/A
2808;3.448397103;#N/A;#N/A
2809;3.448551739;#N/A;#N/A
2810;3.44870632;#N/A;#N/A
2811;3.448860846;#N/A;#N/A
2812;3.449015316;-2.843855423;#N/A
2813;3.449169732;#N/A;#N/A
2814;3.449324093;-2.843855423;#N/A
2815;3.449478399;#N/A;#N/A
2816;3.44963265;#N/A;#N/A
2817;3.449786847;-2.843855423;#N/A
2818;3.449940989;-2.843855423;#N/A
2819;3.450095076;#N/A;#N/A
2820;3.450249108;#N/A;#N/A
2821;3.450403086;-2.542825427;#N/A
2822;3.450557009;#N/A;#N/A
2823;3.450710878;-2.843855423;#N/A
2824;3.450864692;#N/A;#N/A
2825;3.451018452;#N/A;#N/A
2826;3.451172158;-2.843855423;#N/A
2827;3.451325808;#N/A;#N/A
2828;3.451479405;#N/A;#N/A
2829;3.451632947;-2.843855423;#N/A
2830;3.451786436;#N/A;#N/A
2831;3.451939869;#N/A;#N/A
2832;3.452093249;#N/A;#N/A
2833;3.452246575;#N/A;#N/A
2834;3.452399846;#N/A;#N/A
2835;3.452553063;#N/A;#N/A
2836;3.452706227;-2.843855423;#N/A
2837;3.452859336;#N/A;#N/A
2838;3.453012391;#N/A;#N/A
2839;3.453165393;#N/A;#N/A
2840;3.45331834;-2.843855423;#N/A
2841;3.453471234;#N/A;#N/A
2842;3.453624074;#N/A;#N/A
2843;3.45377686;-2.843855423;#N/A
2844;3.453929592;#N/A;#N/A
2845;3.454082271;#N/A;#N/A
2846;3.454234896;#N/A;#N/A
2847;3.454387467;#N/A;#N/A
2848;3.454539985;#N/A;#N/A
2849;3.454692449;#N/A;#N/A
2850;3.45484486;#N/A;#N/A
2851;3.454997217;#N/A;#N/A
2852;3.455149521;#N/A;#N/A
2853;3.455301772;-2.843855423;#N/A
2854;3.455453969;#N/A;#N/A
2855;3.455606113;#N/A;#N/A
2856;3.455758203;#N/A;#N/A
2857;3.45591024;#N/A;#N/A
2858;3.456062224;#N/A;#N/A
2859;3.456214155;#N/A;#N/A
2860;3.456366033;-2.843855423;#N/A
2861;3.456517858;-2.843855423;#N/A
2862;3.456669629;#N/A;#N/A
2863;3.456821348;#N/A;#N/A
2864;3.456973014;#N/A;#N/A
2865;3.457124626;#N/A;#N/A
2866;3.457276186;-2.843855423;#N/A
2867;3.457427693;#N/A;#N/A
2868;3.457579147;#N/A;#N/A
2869;3.457730548;#N/A;#N/A
2870;3.457881897;#N/A;#N/A
2871;3.458033192;-2.843855423;#N/A
2872;3.458184436;#N/A;#N/A
2873;3.458335626;#N/A;#N/A
2874;3.458486764;#N/A;#N/A
2875;3.458637849;#N/A;#N/A
2876;3.458788882;#N/A;#N/A
2877;3.458939862;#N/A;#N/A
2878;3.45909079;-2.843855423;#N/A
2879;3.459241665;#N/A;#N/A
2880;3.459392488;#N/A;#N/A
2881;3.459543258;#N/A;#N/A
2882;3.459693976;#N/A;#N/A
2883;3.459844642;#N/A;#N/A
2884;3.459995256;#N/A;#N/A
2885;3.460145817;#N/A;#N/A
2886;3.460296327;#N/A;#N/A
2887;3.460446784;#N/A;#N/A
2888;3.460597189;#N/A;#N/A
2889;3.460747542;#N/A;#N/A
2890;3.460897843;#N/A;#N/A
2891;3.461048092;#N/A;#N/A
2892;3.461198289;#N/A;#N/A
2893;3.461348434;#N/A;#N/A
2894;3.461498527;#N/A;#N/A
2895;3.461648568;#N/A;#N/A
2896;3.461798558;#N/A;#N/A
2897;3.461948495;#N/A;#N/A
2898;3.462098381;-2.843855423;#N/A
2899;3.462248215;#N/A;#N/A
2900;3.462397998;#N/A;#N/A
2901;3.462547729;-2.843855423;#N/A
2902;3.462697408;#N/A;#N/A
2903;3.462847036;-2.843855423;#N/A
2904;3.462996612;-2.843855423;#N/A
2905;3.463146137;-2.843855423;#N/A
2906;3.46329561;#N/A;#N/A
2907;3.463445032;#N/A;#N/A
2908;3.463594402;#N/A;#N/A
2909;3.463743721;#N/A;#N/A
2910;3.463892989;#N/A;#N/A
2911;3.464042205;-2.843855423;#N/A
2912;3.464191371;#N/A;#N/A
2913;3.464340485;-2.843855423;#N/A
2914;3.464489547;#N/A;#N/A
2915;3.464638559;#N/A;#N/A
2916;3.46478752;#N/A;#N/A
2917;3.464936429;#N/A;#N/A
2918;3.465085288;#N/A;#N/A
2919;3.465234095;#N/A;#N/A
2920;3.465382851;#N/A;#N/A
2921;3.465531557;#N/A;#N/A
2922;3.465680212;#N/A;#N/A
2923;3.465828815;#N/A;#N/A
2924;3.465977368;#N/A;#N/A
2925;3.46612587;#N/A;#N/A
2926;3.466274322;#N/A;#N/A
2927;3.466422722;#N/A;#N/A
2928;3.466571072;#N/A;#N/A
2929;3.466719372;#N/A;#N/A
2930;3.46686762;#N/A;#N/A
2931;3.467015818;#N/A;#N/A
2932;3.467163966;#N/A;#N/A
2933;3.467312063;#N/A;#N/A
2934;3.46746011;#N/A;#N/A
2935;3.467608106;#N/A;#N/A
2936;3.467756051;#N/A;#N/A
2937;3.467903947;#N/A;#N/A
2938;3.468051791;#N/A;#N/A
2939;3.468199586;-2.843855423;#N/A
2940;3.46834733;#N/A;#N/A
2941;3.468495025;#N/A;#N/A
2942;3.468642668;#N/A;#N/A
2943;3.468790262;-2.843855423;#N/A
2944;3.468937806;#N/A;#N/A
2945;3.469085299;#N/A;#N/A
2946;3.469232743;#N/A;#N/A
2947;3.469380136;-2.843855423;#N/A
2948;3.469527479;#N/A;#N/A
2949;3.469674773;-2.366734168;#N/A
2950;3.469822016;#N/A;#N/A
2951;3.469969209;#N/A;#N/A
2952;3.470116353;#N/A;#N/A
2953;3.470263447;-2.843855423;#N/A
2954;3.470410491;-2.843855423;#N/A
2955;3.470557485;#N/A;#N/A
2956;3.47070443;#N/A;#N/A
2957;3.470851325;-2.843855423;#N/A
2958;3.47099817;-2.843855423;#N/A
2959;3.471144965;#N/A;#N/A
2960;3.471291711;#N/A;#N/A
2961;3.471438407;-2.843855423;#N/A
2962;3.471585054;#N/A;#N/A
2963;3.471731651;-2.843855423;#N/A
2964;3.471878199;#N/A;#N/A
2965;3.472024698;#N/A;#N/A
2966;3.472171147;#N/A;#N/A
2967;3.472317546;#N/A;#N/A
2968;3.472463897;#N/A;#N/A
2969;3.472610198;#N/A;#N/A
2970;3.472756449;#N/A;#N/A
2971;3.472902652;#N/A;#N/A
2972;3.473048805;#N/A;#N/A
2973;3.473194909;-2.843855423;#N/A
2974;3.473340964;#N/A;#N/A
2975;3.47348697;-2.843855423;#N/A
2976;3.473632927;#N/A;#N/A
2977;3.473778835;#N/A;#N/A
2978;3.473924693;#N/A;#N/A
2979;3.474070503;#N/A;#N/A
2980;3.474216264;-2.542825427;#N/A
2981;3.474361976;#N/A;#N/A
2982;3.474507639;-2.843855423;#N/A
2983;3.474653253;-2.843855423;#N/A
2984;3.474798819;-2.843855423;#N/A
2985;3.474944335;#N/A;#N/A
2986;3.475089803;#N/A;#N/A
2987;3.475235223;#N/A;#N/A
2988;3.475380593;#N/A;#N/A
2989;3.475525915;#N/A;#N/A
2990;3.475671188;#N/A;#N/A
2991;3.475816413;#N/A;#N/A
2992;3.475961589;-2.843855423;#N/A
2993;3.476106717;#N/A;#N/A
2994;3.476251796;#N/A;#N/A
2995;3.476396827;#N/A;#N/A
2996;3.476541809;#N/A;#N/A
2997;3.476686743;#N/A;#N/A
2998;3.476831629;-2.843855423;#N/A
2999;3.476976466;#N/A;#N/A
3000;3.477121255;#N/A;#N/A
3001;3.477265995;#N/A;#N/A
3002;3.477410688;#N/A;#N/A
3003;3.477555332;#N/A;#N/A
3004;3.477699928;-2.843855423;#N/A
3005;3.477844476;#N/A;#N/A
3006;3.477988976;#N/A;#N/A
3007;3.478133428;#N/A;#N/A
3008;3.478277832;#N/A;#N/A
3009;3.478422188;#N/A;#N/A
3010;3.478566496;#N/A;#N/A
3011;3.478710756;#N/A;#N/A
3012;3.478854968;#N/A;#N/A
3013;3.478999132;-2.843855423;#N/A
3014;3.479143248;#N/A;#N/A
3015;3.479287316;#N/A;#N/A
3016;3.479431337;-2.843855423;#N/A
3017;3.47957531;#N/A;#N/A
3018;3.479719235;#N/A;#N/A
3019;3.479863113;-2.843855423;#N/A
3020;3.480006943;#N/A;#N/A
3021;3.480150725;#N/A;#N/A
3022;3.48029446;#N/A;#N/A
3023;3.480438147;#N/A;#N/A
3024;3.480581787;#N/A;#N/A
3025;3.480725379;#N/A;#N/A
3026;3.480868924;#N/A;#N/A
3027;3.481012421;#N/A;#N/A
3028;3.481155871;#N/A;#N/A
3029;3.481299273;#N/A;#N/A
3030;3.481442629;#N/A;#N/A
3031;3.481585936;-2.843855423;#N/A
3032;3.481729197;#N/A;#N/A
3033;3.48187241;#N/A;#N/A
3034;3.482015576;#N/A;#N/A
3035;3.482158695;#N/A;#N/A
3036;3.482301767;#N/A;#N/A
3037;3.482444792;#N/A;#N/A
3038;3.48258777;#N/A;#N/A
3039;3.4827307;#N/A;#N/A
3040;3.482873584;#N/A;#N/A
3041;3.48301642;#N/A;#N/A
3042;3.48315921;#N/A;#N/A
3043;3.483301952;#N/A;#N/A
3044;3.483444648;-2.843855423;#N/A
3045;3.483587297;-2.843855423;#N/A
3046;3.483729899;#N/A;#N/A
3047;3.483872454;#N/A;#N/A
3048;3.484014963;#N/A;#N/A
3049;3.484157424;-2.843855423;#N/A
3050;3.484299839;-2.843855423;#N/A
3051;3.484442208;#N/A;#N/A
3052;3.484584529;#N/A;#N/A
3053;3.484726804;-2.843855423;#N/A
3054;3.484869033;-2.843855423;#N/A
3055;3.485011215;#N/A;#N/A
3056;3.48515335;#N/A;#N/A
3057;3.485295439;#N/A;#N/A
3058;3.485437481;#N/A;#N/A
3059;3.485579477;-2.843855423;#N/A
3060;3.485721426;#N/A;#N/A
3061;3.48586333;#N/A;#N/A
3062;3.486005186;#N/A;#N/A
3063;3.486146997;#N/A;#N/A
3064;3.486288761;#N/A;#N/A
3065;3.486430479;#N/A;#N/A
3066;3.486572151;#N/A;#N/A
3067;3.486713776;#N/A;#N/A
3068;3.486855355;#N/A;#N/A
3069;3.486996888;#N/A;#N/A
3070;3.487138375;#N/A;#N/A
3071;3.487279816;#N/A;#N/A
3072;3.487421211;#N/A;#N/A
3073;3.48756256;#N/A;#N/A
3074;3.487703863;#N/A;#N/A
3075;3.48784512;#N/A;#N/A
3076;3.487986331;#N/A;#N/A
3077;3.488127496;#N/A;#N/A
3078;3.488268615;#N/A;#N/A
3079;3.488409689;#N/A;#N/A
3080;3.488550717;#N/A;#N/A
3081;3.488691698;#N/A;#N/A
3082;3.488832634;-2.843855423;#N/A
3083;3.488973525;#N/A;#N/A
3084;3.489114369;#N/A;#N/A
3085;3.489255168;#N/A;#N/A
3086;3.489395922;#N/A;#N/A
3087;3.489536629;-2.843855423;#N/A
3088;3.489677292;#N/A;#N/A
3089;3.489817908;-2.843855423;#N/A
3090;3.489958479;-2.843855423;#N/A
3091;3.490099005;#N/A;#N/A
3092;3.490239485;-2.843855423;#N/A
3093;3.49037992;-2.843855423;#N/A
3094;3.490520309;#N/A;#N/A
3095;3.490660653;#N/A;#N/A
3096;3.490800952;#N/A;#N/A
3097;3.490941205;#N/A;#N/A
3098;3.491081413;-2.843855423;#N/A
3099;3.491221576;#N/A;#N/A
3100;3.491361694;-2.843855423;#N/A
3101;3.491501766;-2.843855423;#N/A
3102;3.491641793;-2.843855423;#N/A
3103;3.491781776;-2.843855423;#N/A
3104;3.491921713;#N/A;#N/A
3105;3.492061605;#N/A;#N/A
3106;3.492201451;-2.843855423;#N/A
3107;3.492341253;#N/A;#N/A
3108;3.49248101;#N/A;#N/A
3109;3.492620722;#N/A;#N/A
3110;3.492760389;#N/A;#N/A
3111;3.492900011;#N/A;#N/A
3112;3.493039588;#N/A;#N/A
3113;3.493179121;#N/A;#N/A
3114;3.493318608;-2.843855423;#N/A
3115;3.493458051;#N/A;#N/A
3116;3.493597449;-2.843855423;#N/A
3117;3.493736802;#N/A;#N/A
3118;3.493876111;-2.843855423;#N/A
3119;3.494015375;#N/A;#N/A
3120;3.494154594;#N/A;#N/A
3121;3.494293769;#N/A;#N/A
3122;3.494432899;#N/A;#N/A
3123;3.494571984;#N/A;#N/A
3124;3.494711025;#N/A;#N/A
3125;3.494850022;#N/A;#N/A
3126;3.494988974;-2.843855423;#N/A
3127;3.495127881;-2.843855423;#N/A
3128;3.495266744;#N/A;#N/A
3129;3.495405563;-2.843855423;#N/A
3130;3.495544338;#N/A;#N/A
3131;3.495683068;#N/A;#N/A
3132;3.495821753;#N/A;#N/A
3133;3.495960395;#N/A;#N/A
3134;3.496098992;#N/A;#N/A
3135;3.496237545;-2.843855423;#N/A
3136;3.496376054;#N/A;#N/A
3137;3.496514519;#N/A;#N/A
3138;3.496652939;-2.843855423;#N/A
3139;3.496791316;-2.843855423;#N/A
3140;3.496929648;-2.843855423;#N/A
3141;3.497067936;-2.843855423;#N/A
3142;3.497206181;#N/A;#N/A
3143;3.497344381;#N/A;#N/A
3144;3.497482537;-2.843855423;#N/A
3145;3.49762065;-2.843855423;#N/A
3146;3.497758718;#N/A;#N/A
3147;3.497896743;#N/A;#N/A
3148;3.498034724;#N/A;#N/A
3149;3.498172661;#N/A;#N/A
3150;3.498310554;-2.843855423;#N/A
3151;3.498448403;#N/A;#N/A
3152;3.498586209;#N/A;#N/A
3153;3.498723971;#N/A;#N/A
3154;3.498861689;#N/A;#N/A
3155;3.498999364;#N/A;#N/A
3156;3.499136995;#N/A;#N/A
3157;3.499274582;#N/A;#N/A
3158;3.499412126;#N/A;#N/A
3159;3.499549626;#N/A;#N/A
3160;3.499687083;#N/A;#N/A
3161;3.499824496;#N/A;#N/A
3162;3.499961866;#N/A;#N/A
3163;3.500099192;#N/A;#N/A
3164;3.500236475;#N/A;#N/A
3165;3.500373714;#N/A;#N/A
3166;3.500510911;#N/A;#N/A
3167;3.500648063;-2.843855423;#N/A
3168;3.500785173;#N/A;#N/A
3169;3.500922239;#N/A;#N/A
3170;3.501059262;#N/A;#N/A
3171;3.501196242;#N/A;#N/A
3172;3.501333179;#N/A;#N/A
3173;3.501470072;#N/A;#N/A
3174;3.501606922;#N/A;#N/A
3175;3.50174373;#N/A;#N/A
3176;3.501880494;#N/A;#N/A
3177;3.502017215;#N/A;#N/A
3178;3.502153893;#N/A;#N/A
3179;3.502290528;#N/A;#N/A
3180;3.50242712;#N/A;#N/A
3181;3.502563669;#N/A;#N/A
3182;3.502700175;-2.843855423;#N/A
3183;3.502836639;#N/A;#N/A
3184;3.502973059;#N/A;#N/A
3185;3.503109437;#N/A;#N/A
3186;3.503245771;#N/A;#N/A
3187;3.503382063;#N/A;#N/A
3188;3.503518313;#N/A;#N/A
3189;3.503654519;-2.843855423;#N/A
3190;3.503790683;-2.241795431;#N/A
3191;3.503926804;#N/A;#N/A
3192;3.504062883;-2.843855423;#N/A
3193;3.504198919;#N/A;#N/A
3194;3.504334912;-2.843855423;#N/A
3195;3.504470862;#N/A;#N/A
3196;3.504606771;#N/A;#N/A
3197;3.504742636;#N/A;#N/A
3198;3.504878459;-2.241795431;#N/A
3199;3.50501424;#N/A;#N/A
3200;3.505149978;#N/A;#N/A
3201;3.505285674;#N/A;#N/A
3202;3.505421328;#N/A;#N/A
3203;3.505556939;#N/A;#N/A
3204;3.505692507;#N/A;#N/A
3205;3.505828034;#N/A;#N/A
3206;3.505963518;#N/A;#N/A
3207;3.50609896;#N/A;#N/A
3208;3.50623436;#N/A;#N/A
3209;3.506369717;#N/A;#N/A
3210;3.506505032;#N/A;#N/A
3211;3.506640306;#N/A;#N/A
3212;3.506775537;#N/A;#N/A
3213;3.506910726;#N/A;#N/A
3214;3.507045872;#N/A;#N/A
3215;3.507180977;#N/A;#N/A
3216;3.50731604;#N/A;#N/A
3217;3.507451061;#N/A;#N/A
3218;3.50758604;#N/A;#N/A
3219;3.507720977;#N/A;#N/A
3220;3.507855872;#N/A;#N/A
3221;3.507990725;#N/A;#N/A
3222;3.508125536;#N/A;#N/A
3223;3.508260306;#N/A;#N/A
3224;3.508395033;#N/A;#N/A
3225;3.508529719;#N/A;#N/A
3226;3.508664363;#N/A;#N/A
3227;3.508798965;#N/A;#N/A
3228;3.508933526;#N/A;#N/A
3229;3.509068045;#N/A;#N/A
3230;3.509202522;-2.843855423;#N/A
3231;3.509336958;-2.843855423;#N/A
3232;3.509471352;-2.843855423;#N/A
3233;3.509605705;#N/A;#N/A
3234;3.509740016;#N/A;#N/A
3235;3.509874285;#N/A;#N/A
3236;3.510008513;#N/A;#N/A
3237;3.510142699;#N/A;#N/A
3238;3.510276844;#N/A;#N/A
3239;3.510410948;#N/A;#N/A
3240;3.51054501;#N/A;#N/A
3241;3.510679031;-2.843855423;#N/A
3242;3.510813011;#N/A;#N/A
3243;3.510946949;#N/A;#N/A
3244;3.511080846;#N/A;#N/A
3245;3.511214701;#N/A;#N/A
3246;3.511348515;-2.843855423;#N/A
3247;3.511482289;#N/A;#N/A
3248;3.511616021;#N/A;#N/A
3249;3.511749711;#N/A;#N/A
3250;3.511883361;#N/A;#N/A
3251;3.512016969;#N/A;#N/A
3252;3.512150537;#N/A;#N/A
